Name,Senti_scores
니롸,0.5914381146430969
크뭐,0.5907002091407776
쏴초,0.5901626944541931
주쑤,0.5883803367614746
쎄붜,0.5880027413368225
허려,0.5879495739936829
휴매,0.5864973068237305
붜퉈,0.5856973528862
래제,0.5854824185371399
퍼라,0.5853270888328552
료퐈,0.5847846269607544
쓰배,0.5833778381347656
묘봐,0.5828543901443481
늬코,0.5827069878578186
촤캐,0.582093358039856
펴롸,0.5811455249786377
내궈,0.5794544816017151
둬레,0.5774919986724854
톼퉈,0.5773889422416687
눠톼,0.5761599540710449
누쑤,0.575855553150177
싸뇨,0.5743805170059204
쏘터,0.5738846063613892
저허,0.5732203722000122
싸쌔,0.5729029178619385
희브,0.5723681449890137
르늬,0.5712308883666992
쑤튜,0.5699604153633118
퓨뤄,0.5694472789764404
해배,0.5688221454620361
퍼봐,0.5684376955032349
뮤롸,0.5674899816513062
쑤거,0.5667742490768433
즈휴,0.5667555928230286
늬궈,0.5667394995689392
톼혀,0.566450297832489
희츄,0.5639954805374146
놔긔,0.5633152723312378
붜뇨,0.5625023245811462
줘러,0.5602294206619263
좌지,0.5566471815109253
놔퍼,0.5541748404502869
바처,0.5536285042762756
프무,0.5532366037368774
베둬,0.5531100034713745
르해,0.5529948472976685
뭐톼,0.5525332093238831
더훠,0.5520595908164978
수퐈,0.5519059896469116
눠해,0.5510027408599854
디롸,0.5508652329444885
퐈툐,0.5506139397621155
콰루,0.5498440265655518
풔화,0.5495525002479553
쏘하,0.5473164916038513
놔켜,0.5455554127693176
류훠,0.5443649291992188
뇨죠,0.5426989197731018
네놔,0.5422322154045105
허롸,0.5417044162750244
부쒀,0.5409201383590698
후눠,0.5399500131607056
흐제,0.5392062664031982
더조,0.538597583770752
주쿼,0.5382007360458374
크롸,0.5374517440795898
바틔,0.5358750820159912
쓰루,0.5349910259246826
씨뭐,0.5328214168548584
벼재,0.532684326171875
틔눠,0.5302958488464355
써겨,0.5278978943824768
싸퍼,0.5264622569084167
놔투,0.5239943861961365
붜효,0.5228433609008789
롸느,0.5208855271339417
보봐,0.517872154712677
부프,0.517083466053009
테롸,0.5156627297401428
늬켜,0.5151519775390625
듸터,0.5115227699279785
녀러,0.510299563407898
툐루,0.5097290277481079
크놔,0.5095336437225342
톼저,0.5077350735664368
봐리,0.5074247717857361
뷰대,0.507392406463623
내뎌,0.5061793327331543
바늬,0.505677342414856
프헤,0.5053486824035645
내부,0.5052989721298218
쒀카,0.5046418309211731
배패,0.5031879544258118
쑤됴,0.5020323991775513
촤메,0.500795841217041
쏘바,-0.5025393962860107
려혀,-0.5054924488067627
내솨,-0.5070962905883789
쑤개,-0.5076557993888855
퐈춰,-0.5084792971611023
듸써,-0.5100429058074951
녀래,-0.5120497345924377
화머,-0.5131258368492126
네제,-0.5137292742729187
씌투,-0.5156688690185547
붜즈,-0.5187715291976929
느헤,-0.5189671516418457
쑤베,-0.5200151205062866
쒀허,-0.5202535390853882
해메,-0.5248290300369263
듸쒀,-0.5279797911643982
요뫄,-0.5284750461578369
촤후,-0.5295422673225403
수뤄,-0.5296372175216675
쏘노,-0.5306457281112671
부듀,-0.5306903123855591
좌배,-0.5311623215675354
둬늬,-0.5329182147979736
쓰뭐,-0.5351277589797974
퐈누,-0.5355464220046997
붜녀,-0.5360981822013855
래봐,-0.5368769764900208
놔뮤,-0.5378444194793701
다더,-0.5384838581085205
루헤,-0.5404012203216553
틔돠,-0.5405349135398865
뫄쏴,-0.5426251292228699
브래,-0.5431346893310547
돠미,-0.5477943420410156
묘톼,-0.5485708117485046
싸둬,-0.5505781173706055
료톼,-0.5516699552536011
돠느,-0.5539988279342651
뷰므,-0.5554978251457214
긔뫄,-0.5568499565124512
쎄재,-0.5575019717216492
느해,-0.5576651692390442
두솨,-0.5582883954048157
뫄려,-0.5595821142196655
싸뮤,-0.5671142935752869
씌처,-0.5678268074989319
뫄희,-0.5722057819366455
롸타,-0.5728248953819275
퍼루,-0.5729272365570068
푸콰,-0.5744042992591858
배레,-0.5765489339828491
써에,-0.5786170363426208
뫄레,-0.5807534456253052
희러,-0.5842954516410828
쒀콰,-0.5845052003860474
쌔쳐,-0.5869128704071045
쌔뎌,-0.5878936052322388
후좌,-0.5899869799613953
쑈누,-0.5917691588401794
채롸,-0.5932859182357788
쌔세,-0.594882071018219
둬죠,-0.5965420007705688
무러,-0.597770631313324
씌됴,-0.5979965925216675
져좌,-0.598220944404602
내희,-0.5983718633651733
써느,-0.5998924970626831
붜무,-0.6015015244483948
더톼,-0.6056575179100037
쑈료,-0.6076831221580505
둬화,-0.6084519028663635
쒀며,-0.609754204750061
쏴차,-0.6115174293518066
쿠좌,-0.6119157671928406
버화,-0.6130545139312744
부눠,-0.6146096587181091
씌녀,-0.6171139478683472
나롸,-0.6179022789001465
바뮤,-0.6184592247009277
바뤄,-0.6190056800842285
눠조,-0.6205350160598755
느재,-0.620904803276062
로좌,-0.6296193599700928
써긔,-0.6313062310218811
쑤허,-0.6313784718513489
패마,-0.6315180063247681
눠죠,-0.6316894888877869
쌔솨,-0.6362233757972717
대뭐,-0.6382291913032532
틔묘,-0.6390575170516968
듸쑤,-0.6416186094284058
듸제,-0.6418663263320923
좌차,-0.6423093676567078
쓰촤,-0.6456784605979919
쏘저,-0.6457872986793518
붜메,-0.6464080810546875
봐료,-0.6466083526611328
쒀묘,-0.6484041213989258
드쥬,-0.6492946743965149
봐나,-0.6496738195419312
싸츠,-0.6518078446388245
쏘며,-0.6534193158149719
벼매,-0.655692994594574
브즈,-0.657463014125824
쑤뭐,-0.6580272316932678
뵤놔,-0.6586605310440063
롸머,-0.6592577695846558
봐너,-0.6596922874450684
두퐈,-0.6640475988388062
부줘,-0.6666077375411987
뎌뫄,-0.6666533350944519
부려,-0.6689779162406921
듸류,-0.6748008131980896
루콰,-0.6776819229125977
씌류,-0.6786484122276306
듸훠,-0.6790673732757568
므롸,-0.6814113259315491
나며,-0.6823899149894714
뵤므,-0.6825838088989258
놔무,-0.682606041431427
내허,-0.6835612654685974
캐매,-0.6855574250221252
배줘,-0.6874690055847168
무놔,-0.6888485550880432
롸제,-0.6892988085746765
놔헤,-0.6895282864570618
듸쥬,-0.6964406371116638
기캬,-0.6970568299293518
쪄졔,-0.6970568299293518
괘괘,-0.6970568299293518
늬뷔,-0.6970568299293518
져홰,-0.6970568299293518
괘웨,-0.6970568299293518
띠뇨,-0.6970568299293518
뿌됴,-0.6970568299293518
쪼슈,-0.6970568299293518
얘섀,-0.6970568299293518
마례,-0.6970568299293518
뵤꾸,-0.6970568299293518
쭤쌔,-0.6970568299293518
꾀늬,-0.6970568299293518
똬쒀,-0.6970568299293518
쁘듸,-0.6970568299293518
버계,-0.6970568299293518
최퇘,-0.6970568299293518
띄쪼,-0.6970568299293518
표얘,-0.6970568299293518
녜러,-0.6970568299293518
괴퇴,-0.6970568299293518
도랴,-0.6970568299293518
메먀,-0.6970568299293518
누빠,-0.6970568299293518
퐈튀,-0.6970568299293518
시뀌,-0.6970568299293518
애뜨,-0.6970568299293518
뿌듸,-0.6970568299293518
또트,-0.6970568299293518
대뿌,-0.6970568299293518
휘녜,-0.6970568299293518
쁘슈,-0.6970568299293518
드끄,-0.6970568299293518
뻬내,-0.6970568299293518
뉘투,-0.6970568299293518
되또,-0.6970568299293518
퓌얘,-0.6970568299293518
되뻐,-0.6970568299293518
퉤대,-0.6970568299293518
추웨,-0.6970568299293518
내뱌,-0.6970568299293518
쒸예,-0.6970568299293518
귀트,-0.6970568299293518
섀파,-0.6970568299293518
봬개,-0.6970568299293518
죠휘,-0.6970568299293518
려뽀,-0.6970568299293518
브푀,-0.6970568299293518
초뻬,-0.6970568299293518
됴뷔,-0.6970568299293518
펴뱌,-0.6970568299293518
꼐비,-0.6970568299293518
띠쟤,-0.6970568299293518
태외,-0.6970568299293518
솨훼,-0.6970568299293518
놔꼬,-0.6970568299293518
후되,-0.6970568299293518
리쮜,-0.6970568299293518
냐겨,-0.6970568299293518
내뢰,-0.6970568299293518
스뚜,-0.6970568299293518
샤모,-0.6970568299293518
떠붜,-0.6970568299293518
쩌무,-0.6970568299293518
매뷔,-0.6970568299293518
쿠뻐,-0.6970568299293518
르쾌,-0.6970568299293518
태쥐,-0.6970568299293518
떠히,-0.6970568299293518
붜최,-0.6970568299293518
여퇴,-0.6970568299293518
돠꺄,-0.6970568299293518
패쉬,-0.6970568299293518
차걔,-0.6970568299293518
훼다,-0.6970568299293518
톼퇴,-0.6970568299293518
얘뾰,-0.6970568299293518
나계,-0.6970568299293518
꿰뇨,-0.6970568299293518
또죠,-0.6970568299293518
쨔왜,-0.6970568299293518
써취,-0.6970568299293518
르뒤,-0.6970568299293518
혜튀,-0.6970568299293518
쪼파,-0.6970568299293518
눼몌,-0.6970568299293518
쉬괴,-0.6970568299293518
퓌튀,-0.6970568299293518
퇘쒸,-0.6970568299293518
꾀으,-0.6970568299293518
되채,-0.6970568299293518
가뾔,-0.6970568299293518
께위,-0.6970568299293518
에례,-0.6970568299293518
꿔례,-0.6970568299293518
챠궤,-0.6970568299293518
돠뤼,-0.6970568299293518
줘냐,-0.6970568299293518
캐쀼,-0.6970568299293518
볘캬,-0.6970568299293518
뒈뗘,-0.6970568299293518
켸돠,-0.6970568299293518
쎄뙈,-0.6970568299293518
먀띄,-0.6970568299293518
붸피,-0.6970568299293518
때씨,-0.6970568299293518
쟈쏘,-0.6970568299293518
뗘끄,-0.6970568299293518
끼며,-0.6970568299293518
둬궤,-0.6970568299293518
뽀궈,-0.6970568299293518
둬퍄,-0.6970568299293518
랴새,-0.6970568299293518
뇌쟈,-0.6970568299293518
스뼈,-0.6970568299293518
쟈셰,-0.6970568299293518
뤼쵸,-0.6970568299293518
뎌계,-0.6970568299293518
쿼홰,-0.6970568299293518
례걔,-0.6970568299293518
씌퇘,-0.6970568299293518
뀨쒜,-0.6970568299293518
사퀴,-0.6970568299293518
튀뚜,-0.6970568299293518
뱌제,-0.6970568299293518
쮜태,-0.6970568299293518
쟤니,-0.6970568299293518
빠츄,-0.6970568299293518
뉘소,-0.6970568299293518
쳬대,-0.6970568299293518
뵈쩌,-0.6970568299293518
뺘쵸,-0.6970568299293518
혜에,-0.6970568299293518
주째,-0.6970568299293518
뉘뤼,-0.6970568299293518
니댜,-0.6970568299293518
퍄으,-0.6970568299293518
후뒈,-0.6970568299293518
뼈툐,-0.6970568299293518
샤뒈,-0.6970568299293518
걔겨,-0.6970568299293518
노퇴,-0.6970568299293518
조혜,-0.6970568299293518
챠뼈,-0.6970568299293518
네탸,-0.6970568299293518
쪄해,-0.6970568299293518
뻬메,-0.6970568299293518
째똬,-0.6970568299293518
쇼쪄,-0.6970568299293518
싸빠,-0.6970568299293518
초최,-0.6970568299293518
쁘또,-0.6970568299293518
헤쾌,-0.6970568299293518
째티,-0.6970568299293518
쩨몌,-0.6970568299293518
훼노,-0.6970568299293518
훼싸,-0.6970568299293518
배켸,-0.6970568299293518
회솨,-0.6970568299293518
훼퉈,-0.6970568299293518
뇌도,-0.6970568299293518
쫘가,-0.6970568299293518
와삐,-0.6970568299293518
셰뮈,-0.6970568299293518
프퀘,-0.6970568299293518
새쪼,-0.6970568299293518
줴래,-0.6970568299293518
휘투,-0.6970568299293518
싸퉤,-0.6970568299293518
쵸췌,-0.6970568299293518
류쥐,-0.6970568299293518
예톄,-0.6970568299293518
꿔되,-0.6970568299293518
쇼삐,-0.6970568299293518
뀨네,-0.6970568299293518
례떼,-0.6970568299293518
돼때,-0.6970568299293518
퉤훼,-0.6970568299293518
례쩌,-0.6970568299293518
켸떠,-0.6970568299293518
꽈구,-0.6970568299293518
삐사,-0.6970568299293518
쉐췌,-0.6970568299293518
뒤너,-0.6970568299293518
꽈쟤,-0.6970568299293518
퉈줴,-0.6970568299293518
다삐,-0.6970568299293518
례볘,-0.6970568299293518
쟈스,-0.6970568299293518
데죄,-0.6970568299293518
뷔춰,-0.6970568299293518
죄뼈,-0.6970568299293518
빼쩨,-0.6970568299293518
뾔쫴,-0.6970568299293518
걔토,-0.6970568299293518
위휘,-0.6970568299293518
뤠외,-0.6970568299293518
때퓌,-0.6970568299293518
의취,-0.6970568299293518
꿔뚜,-0.6970568299293518
뜨퉤,-0.6970568299293518
띄쩌,-0.6970568299293518
퇴톄,-0.6970568299293518
개꽈,-0.6970568299293518
갸휴,-0.6970568299293518
끄미,-0.6970568299293518
쥐스,-0.6970568299293518
포쳬,-0.6970568299293518
최숴,-0.6970568299293518
훼서,-0.6970568299293518
쁘뇨,-0.6970568299293518
유뫼,-0.6970568299293518
햐얘,-0.6970568299293518
슈께,-0.6970568299293518
괘쮜,-0.6970568299293518
쇄훠,-0.6970568299293518
훼바,-0.6970568299293518
혜켜,-0.6970568299293518
쫘뒤,-0.6970568299293518
쫴네,-0.6970568299293518
뙤혜,-0.6970568299293518
눼두,-0.6970568299293518
쇠캐,-0.6970568299293518
져셰,-0.6970568299293518
여먀,-0.6970568299293518
봬쀼,-0.6970568299293518
째훼,-0.6970568299293518
뼈태,-0.6970568299293518
꾀내,-0.6970568299293518
수꼐,-0.6970568299293518
리최,-0.6970568299293518
궤햐,-0.6970568299293518
디꺄,-0.6970568299293518
똬희,-0.6970568299293518
쨔죠,-0.6970568299293518
퇘거,-0.6970568299293518
췌뾰,-0.6970568299293518
뭐위,-0.6970568299293518
뉘추,-0.6970568299293518
뱌쁘,-0.6970568299293518
베뼈,-0.6970568299293518
찌왜,-0.6970568299293518
쭈좌,-0.6970568299293518
찌홰,-0.6970568299293518
촤끄,-0.6970568299293518
쬐웨,-0.6970568299293518
의뵈,-0.6970568299293518
쬐키,-0.6970568299293518
꺄코,-0.6970568299293518
쉬계,-0.6970568299293518
투켸,-0.6970568299293518
쳬춰,-0.6970568299293518
봐뒤,-0.6970568299293518
놔퇴,-0.6970568299293518
뻐꼐,-0.6970568299293518
쀼뢰,-0.6970568299293518
휘패,-0.6970568299293518
뛔띄,-0.6970568299293518
로뎨,-0.6970568299293518
뤠괘,-0.6970568299293518
쥐돠,-0.6970568299293518
쳬죠,-0.6970568299293518
켸애,-0.6970568299293518
쫴왜,-0.6970568299293518
퀘켸,-0.6970568299293518
줴시,-0.6970568299293518
퐈쀼,-0.6970568299293518
괘디,-0.6970568299293518
쉐수,-0.6970568299293518
쟤효,-0.6970568299293518
그꾜,-0.6970568299293518
뽀뙈,-0.6970568299293518
뾔코,-0.6970568299293518
깨초,-0.6970568299293518
쇠꾜,-0.6970568299293518
호쯔,-0.6970568299293518
훠뉘,-0.6970568299293518
츠뤠,-0.6970568299293518
갸처,-0.6970568299293518
거꼬,-0.6970568299293518
쒜제,-0.6970568299293518
푸뮈,-0.6970568299293518
벼왜,-0.6970568299293518
보봬,-0.6970568299293518
쥐쿼,-0.6970568299293518
쥐사,-0.6970568299293518
뢰끄,-0.6970568299293518
뵈허,-0.6970568299293518
휘눠,-0.6970568299293518
삐띠,-0.6970568299293518
뗘홰,-0.6970568299293518
쾨레,-0.6970568299293518
떼긔,-0.6970568299293518
똬쉬,-0.6970568299293518
뒈쑤,-0.6970568299293518
느쉐,-0.6970568299293518
똬꼬,-0.6970568299293518
퓌껴,-0.6970568299293518
랴최,-0.6970568299293518
매뛔,-0.6970568299293518
뻐좌,-0.6970568299293518
혜쳬,-0.6970568299293518
허퀴,-0.6970568299293518
죠봬,-0.6970568299293518
쥐뇌,-0.6970568299293518
쳬쏴,-0.6970568299293518
계뤠,-0.6970568299293518
뎨체,-0.6970568299293518
쳐꾜,-0.6970568299293518
바짜,-0.6970568299293518
카녜,-0.6970568299293518
퐈까,-0.6970568299293518
쫘노,-0.6970568299293518
차최,-0.6970568299293518
띠꽤,-0.6970568299293518
페꾀,-0.6970568299293518
퇴졔,-0.6970568299293518
줴귀,-0.6970568299293518
쥐수,-0.6970568299293518
베섀,-0.6970568299293518
묘뱌,-0.6970568299293518
머퇘,-0.6970568299293518
쪼꺄,-0.6970568299293518
례투,-0.6970568299293518
쭤쑈,-0.6970568299293518
취볘,-0.6970568299293518
가쬐,-0.6970568299293518
쭤쇄,-0.6970568299293518
커되,-0.6970568299293518
되뽀,-0.6970568299293518
놔뎨,-0.6970568299293518
고쉐,-0.6970568299293518
티훼,-0.6970568299293518
뻬더,-0.6970568299293518
때대,-0.6970568299293518
쪄후,-0.6970568299293518
떼해,-0.6970568299293518
외뜨,-0.6970568299293518
찌졔,-0.6970568299293518
둬괘,-0.6970568299293518
끄튜,-0.6970568299293518
뢰째,-0.6970568299293518
쪼뱌,-0.6970568299293518
해쫘,-0.6970568299293518
뙤뒈,-0.6970568299293518
워똬,-0.6970568299293518
뫄뚜,-0.6970568299293518
흐샤,-0.6970568299293518
꼬퀘,-0.6970568299293518
뙤쒸,-0.6970568299293518
셔쐐,-0.6970568299293518
머꺼,-0.6970568299293518
쫘쳐,-0.6970568299293518
톼얘,-0.6970568299293518
퇴춰,-0.6970568299293518
왜햐,-0.6970568299293518
튀뮤,-0.6970568299293518
으끄,-0.6970568299293518
싸뽀,-0.6970568299293518
쉬텨,-0.6970568299293518
쉐깨,-0.6970568299293518
세뇌,-0.6970568299293518
부쉐,-0.6970568299293518
샤웨,-0.6970568299293518
뷔뭐,-0.6970568299293518
뭐쁘,-0.6970568299293518
꾜쬐,-0.6970568299293518
뱌쇠,-0.6970568299293518
뭬며,-0.6970568299293518
씌녜,-0.6970568299293518
죠꿰,-0.6970568299293518
퇘허,-0.6970568299293518
쉬긔,-0.6970568299293518
뛔갸,-0.6970568299293518
빠쇠,-0.6970568299293518
푀줘,-0.6970568299293518
투뱌,-0.6970568299293518
뒤효,-0.6970568299293518
퉤퍼,-0.6970568299293518
쪄톼,-0.6970568299293518
뫼싸,-0.6970568299293518
뜨샤,-0.6970568299293518
뵈려,-0.6970568299293518
꼬튀,-0.6970568299293518
미쳬,-0.6970568299293518
몌포,-0.6970568299293518
튀섀,-0.6970568299293518
몌쁘,-0.6970568299293518
또뤄,-0.6970568299293518
티췌,-0.6970568299293518
터갸,-0.6970568299293518
계끼,-0.6970568299293518
섀쪄,-0.6970568299293518
툐쬐,-0.6970568299293518
구꽈,-0.6970568299293518
조샤,-0.6970568299293518
쟈돠,-0.6970568299293518
챠솨,-0.6970568299293518
죠훼,-0.6970568299293518
샤피,-0.6970568299293518
차회,-0.6970568299293518
꺼버,-0.6970568299293518
쭤꼬,-0.6970568299293518
얘으,-0.6970568299293518
초쉬,-0.6970568299293518
쳬가,-0.6970568299293518
시께,-0.6970568299293518
재쨔,-0.6970568299293518
쟈쏴,-0.6970568299293518
졔쭈,-0.6970568299293518
졔너,-0.6970568299293518
톄표,-0.6970568299293518
히외,-0.6970568299293518
귀뙤,-0.6970568299293518
늬뫼,-0.6970568299293518
과챠,-0.6970568299293518
시쪄,-0.6970568299293518
싸걔,-0.6970568299293518
햐쐐,-0.6970568299293518
괘거,-0.6970568299293518
사켸,-0.6970568299293518
가햐,-0.6970568299293518
후꼐,-0.6970568299293518
쉬과,-0.6970568299293518
쐐퀘,-0.6970568299293518
뾰뙤,-0.6970568299293518
돠몌,-0.6970568299293518
기취,-0.6970568299293518
쓰죄,-0.6970568299293518
뮈튜,-0.6970568299293518
재랴,-0.6970568299293518
뎨씌,-0.6970568299293518
재퇘,-0.6970568299293518
째요,-0.6970568299293518
꿔깨,-0.6970568299293518
퇘뾰,-0.6970568299293518
좌퓌,-0.6970568299293518
효쐬,-0.6970568299293518
슈빠,-0.6970568299293518
까브,-0.6970568299293518
치쒸,-0.6970568299293518
야머,-0.6970568299293518
뾰떠,-0.6970568299293518
꾜퇘,-0.6970568299293518
쏘깨,-0.6970568299293518
까퍄,-0.6970568299293518
솨취,-0.6970568299293518
츄되,-0.6970568299293518
지뒈,-0.6970568299293518
써쭈,-0.6970568299293518
허퇴,-0.6970568299293518
쐐뻬,-0.6970568299293518
뾰쳬,-0.6970568299293518
뜨띄,-0.6970568299293518
뙤태,-0.6970568299293518
뗘볘,-0.6970568299293518
쟤게,-0.6970568299293518
머뗘,-0.6970568299293518
쪼돼,-0.6970568299293518
녜희,-0.6970568299293518
뤠퓨,-0.6970568299293518
뒈소,-0.6970568299293518
삐표,-0.6970568299293518
쪼쟤,-0.6970568299293518
챠뀨,-0.6970568299293518
뎌얘,-0.6970568299293518
걔츄,-0.6970568299293518
조최,-0.6970568299293518
쨔우,-0.6970568299293518
쮸머,-0.6970568299293518
뻬쇄,-0.6970568299293518
가꼐,-0.6970568299293518
꿔괴,-0.6970568299293518
퀴카,-0.6970568299293518
좌뛰,-0.6970568299293518
쳬꽈,-0.6970568299293518
이쫘,-0.6970568299293518
쐬개,-0.6970568299293518
쎄섀,-0.6970568299293518
퓌처,-0.6970568299293518
라짜,-0.6970568299293518
탸꺄,-0.6970568299293518
궤폐,-0.6970568299293518
먀퐈,-0.6970568299293518
째숴,-0.6970568299293518
푀이,-0.6970568299293518
디뾔,-0.6970568299293518
챠머,-0.6970568299293518
후째,-0.6970568299293518
떼쏘,-0.6970568299293518
뻐씨,-0.6970568299293518
태셰,-0.6970568299293518
까텨,-0.6970568299293518
끄쐐,-0.6970568299293518
쀼봬,-0.6970568299293518
붸예,-0.6970568299293518
어위,-0.6970568299293518
쎄귀,-0.6970568299293518
쑤뱌,-0.6970568299293518
표댜,-0.6970568299293518
쯔풔,-0.6970568299293518
쩌뚜,-0.6970568299293518
코쇄,-0.6970568299293518
꺼거,-0.6970568299293518
띄태,-0.6970568299293518
빠탸,-0.6970568299293518
쿼때,-0.6970568299293518
찌뎌,-0.6970568299293518
트뀨,-0.6970568299293518
뷔뾰,-0.6970568299293518
다짜,-0.6970568299293518
껴류,-0.6970568299293518
쟤촤,-0.6970568299293518
꺼셰,-0.6970568299293518
째쑤,-0.6970568299293518
더따,-0.6970568299293518
쩨때,-0.6970568299293518
토빠,-0.6970568299293518
죠빼,-0.6970568299293518
혀쟤,-0.6970568299293518
머쇠,-0.6970568299293518
뀌뤠,-0.6970568299293518
쿠삐,-0.6970568299293518
쟤써,-0.6970568299293518
쯔꾜,-0.6970568299293518
퓌쐐,-0.6970568299293518
찌췌,-0.6970568299293518
쑈혜,-0.6970568299293518
쒀쉐,-0.6970568299293518
쩌류,-0.6970568299293518
취귀,-0.6970568299293518
쩨뉘,-0.6970568299293518
뚜춰,-0.6970568299293518
뷔쏘,-0.6970568299293518
디빼,-0.6970568299293518
뢰료,-0.6970568299293518
지몌,-0.6970568299293518
으쉐,-0.6970568299293518
뤼키,-0.6970568299293518
뿌더,-0.6970568299293518
르뱌,-0.6970568299293518
뀌뵤,-0.6970568299293518
퓨쭤,-0.6970568299293518
뭬뛰,-0.6970568299293518
께톼,-0.6970568299293518
디뤼,-0.6970568299293518
워쟈,-0.6970568299293518
쳬쁘,-0.6970568299293518
죄그,-0.6970568299293518
께타,-0.6970568299293518
묘홰,-0.6970568299293518
뷔뎌,-0.6970568299293518
똬돼,-0.6970568299293518
되희,-0.6970568299293518
몌코,-0.6970568299293518
최댜,-0.6970568299293518
뻬홰,-0.6970568299293518
휘쉬,-0.6970568299293518
둬갸,-0.6970568299293518
쇼떼,-0.6970568299293518
쥐즈,-0.6970568299293518
뾰쇠,-0.6970568299293518
뒈게,-0.6970568299293518
뎌섀,-0.6970568299293518
좨쇄,-0.6970568299293518
뵈끄,-0.6970568299293518
쬐케,-0.6970568299293518
툐따,-0.6970568299293518
재캬,-0.6970568299293518
고걔,-0.6970568299293518
러휘,-0.6970568299293518
셔봬,-0.6970568299293518
쥐퓌,-0.6970568299293518
홰뀌,-0.6970568299293518
뮤뤼,-0.6970568299293518
빠녜,-0.6970568299293518
뇌나,-0.6970568299293518
취버,-0.6970568299293518
꺼보,-0.6970568299293518
녀혜,-0.6970568299293518
괘붸,-0.6970568299293518
뭬키,-0.6970568299293518
꽈배,-0.6970568299293518
놔괴,-0.6970568299293518
톄뒤,-0.6970568299293518
쪼토,-0.6970568299293518
디뙤,-0.6970568299293518
홰머,-0.6970568299293518
돠까,-0.6970568299293518
니쨔,-0.6970568299293518
째퍄,-0.6970568299293518
트꺄,-0.6970568299293518
며례,-0.6970568299293518
쮸녀,-0.6970568299293518
취돠,-0.6970568299293518
좨꾸,-0.6970568299293518
쐬퉈,-0.6970568299293518
뵈퍼,-0.6970568299293518
똬노,-0.6970568299293518
게따,-0.6970568299293518
꼐귀,-0.6970568299293518
외푀,-0.6970568299293518
봬새,-0.6970568299293518
퀘뾔,-0.6970568299293518
피꾀,-0.6970568299293518
때캐,-0.6970568299293518
튀쉐,-0.6970568299293518
펴뜨,-0.6970568299293518
해캬,-0.6970568299293518
쫴띠,-0.6970568299293518
겨똬,-0.6970568299293518
퍄쓰,-0.6970568299293518
자회,-0.6970568299293518
몌퀘,-0.6970568299293518
뒈콰,-0.6970568299293518
퓌쑤,-0.6970568299293518
세혜,-0.6970568299293518
쎄쟤,-0.6970568299293518
쌔챠,-0.6970568299293518
뛰뛰,-0.6970568299293518
데뺘,-0.6970568299293518
키쨔,-0.6970568299293518
워때,-0.6970568299293518
댜뒈,-0.6970568299293518
뚜눠,-0.6970568299293518
후퇘,-0.6970568299293518
스쪄,-0.6970568299293518
뾰더,-0.6970568299293518
띠취,-0.6970568299293518
쒸포,-0.6970568299293518
뷰폐,-0.6970568299293518
